address1,address2,address3,dlr_cd,dlr_nm,full_address,opt1,opt2,org_cd,org_nm,org_type,phone_number
대전,대덕구,한남로 26,310940,주식회사 중앙코퍼레이션,대전 대덕구 한남로 26,충청,동대전,P287986,(주)중앙코퍼레이션_한남대점,C4,010-2222-8635
대전,중구,대종로480번길 15 지하상가 B구역 다-4호/5호 수박통신,312618,주식회사 중앙코퍼레이션,대전 중구 대종로480번길 15 지하상가 B구역 다-4호/5호 수박통신,충청,동대전,P238934,(주)중앙코퍼레이션_지하3호점,일반전매점,010-2222-8635
대전,중구,대종로480번길 7,370020,주식회사 중앙코퍼레이션,대전 중구 대종로480번길 7,충청,동대전,P017057,중앙_은행본점,C4,010-2222-8635
대전,대덕구,중리로 64,304781,주식회사 중앙코퍼레이션,대전 대덕구 중리로 64,충청,동대전,P279474,(주)중앙코퍼레이션_중리점,C3,010-2222-8635
대전,중구,대종로480번길 15 지하상가 A구역 나-30호,308340,주식회사 중앙코퍼레이션,대전 중구 대종로480번길 15 지하상가 A구역 나-30호,충청,동대전,P288128,(주)중앙코퍼레이션_지하6호,C4,010-2222-8635
대전,동구,동서대로 1679,308340,(주)감성,대전 동구 동서대로 1679,충청,동대전,P030598,(주)감성_용전2호점,일반전매점,010-7777-6516
대전,중구,대둔산로408번길 5,310908,(주)감성,대전 중구 대둔산로408번길 5,충청,동대전,P255217,(주)감성_산성점,일반전매점,010-7777-6516
대전,중구,중앙로164번길 21-6,304781,(주)감성,대전 중구 중앙로164번길 21-6,충청,동대전,P961377,(주)감성_은행점,C4,010-7777-6516
대전,동구,계족로140번길 178,372453,(주)감성,대전 동구 계족로140번길 178,충청,동대전,P269283,(주)감성_용운점,일반전매점,010-7777-6516
대전,중구,중앙로 137,312739,(주)감성,대전 중구 중앙로 137,충청,동대전,P038972,(주)감성_NC점,C3,010-7777-6516
대전,동구,,372491,(주)감성,대전 동구 동구청로 95,충청,동대전,P270599,(주)감성_가오점,일반전매점,010-7777-6516
대전,대덕구,송촌북로36번길 36,370136,(주)감성,대전 대덕구 송촌북로36번길 36,충청,동대전,P699982,(주)감성_송촌점,C3,010-7777-6516
대전,동구,동서대로 1695번길 22,310908,(주)감성,대전 동구 동서대로 1695번길 22,충청,동대전,P018444,(주)감성_용전1호점,C4,010-7777-6516
대전,동구,은어송로 55,311826,주식회사 총각네휴대폰가게,대전 동구 은어송로 55,충청,동대전,P142394,총각네휴대폰가게_가오점,C4,010-5555-1493
대전,동구,동부로 75,312738,주식회사 총각네휴대폰가게,대전 동구 동부로 75,충청,동대전,P203403,총각네_판암점,일반전매점,010-5555-1493
대전,서구,둔산로 130,312790,더블유에스컴퍼니,대전 서구 둔산로 130,충청,동대전,P191231,더블유에스_시청점,C3,010-5566-0123
대전,중구,중앙로156번길 28,312738,우상대리점,대전 중구 중앙로156번길 28,충청,동대전,P225834,우상_은행점,C4,010-7577-1234
대전,동구,은어송로 72 토마토쇼핑센터 1901호,310908,우상대리점,대전 동구 은어송로 72 토마토쇼핑센터 1901호,충청,동대전,P207328,우상_홈플러스점,일반전매점,010-7577-1234
대전,동구,은어송로 58,370572,우상대리점,대전 동구 은어송로 58,충청,동대전,P273183,우상대리점_가오점,C4-2,010-7577-1234
충북,영동군,영동읍 중앙로4길 8,312524,우상대리점,충북 영동군 영동읍 중앙로4길 8,충청,동대전,P278743,우상_영동점,C3,010-7577-1234
대전,동구,새울로 103-1,313225,우상대리점,대전 동구 새울로 103-1,충청,동대전,P214204,우상_용운,C4,010-7577-1234
대전,대덕구,비래동로15번길 2,304727,승리대리점,대전 대덕구 비래동로15번길 2,충청,동대전,P047699,승리_비래점,일반전매점,010-7777-8908
대전,중구,중앙로 17,372461,승리대리점,대전 중구 중앙로 17,충청,동대전,P244978,승리_용두점,일반전매점,010-7777-8908
대전,유성구,반석로 14,372278,청아대리점,대전 유성구 반석로 14,충청,동대전,P177803,청아_반석점,일반전매점,010-7777-8226
대전,동구,대전로 750,312909,나혜통신,대전 동구 대전로 750,충청,동대전,P283428,나혜통신_원동점,일반전매점,010-3015-0208
대전,중구,목중로 1,310890,주식회사 지디코퍼레이션,대전 중구 목중로 1,충청,동대전,P273340,지디코퍼레이션_목동,C4-2,010-8181-4686
대전,서구,탄방로 3,372378,주식회사 썸모바일,대전 서구 탄방로 3,충청,동대전,P017497,썸_탄방점,C4,010-2222-7908
대전,중구,대종로 480번길 26,310940,모아대리점,대전 중구 대종로 480번길 26,충청,동대전,P950552,모아_은행점,C4,010-2222-5374
대전,서구,월평중로 20,312744,모아대리점,대전 서구 월평중로 20,충청,동대전,P046330,모아_월평점,일반전매점,010-2222-5374
대전,유성구,신성로72번길 66,309216,모아대리점,대전 유성구 신성로72번길 66,충청,동대전,P294024,모아_신성,일반전매점,010-2222-5374
대전,중구,대종로 304,309149,모아대리점,대전 중구 대종로 304,충청,동대전,P280455,모아_문창점,일반전매점,010-2222-5374
대전,대덕구,계족산로 2,310667,모아대리점,대전 대덕구 계족산로 2,충청,동대전,P028956,모아_중리점,C4,010-2222-5374
대전,서구,정림로 72,370215,모아대리점,대전 서구 정림로 72,충청,동대전,P288149,모아_정림점,C4,010-2222-5374
대전,동구,우암로 331,309496,무지개대리점,대전 동구 우암로 331,충청,동대전,P226960,무지개_가양점,C4,010-3535-5795
대전,서구,둔산남로 162,309216,무지개대리점,대전 서구 둔산남로 162,충청,동대전,P207360,무지개_탄방점,C4,010-3535-5795
대전,중구,태평로 12-1,309216,더드림,대전 중구 태평로 12-1,충청,동대전,P193118,유천동_버드내마을,C4,010-3361-4444
대전,서구,계룡로 616,309496,더드림,대전 서구 계룡로 616,충청,동대전,P271503,용문동_롯데백화점,C4,010-3361-4444
대전,중구,계백로1686번길 16,311497,더드림,대전 중구 계백로1686번길 16,충청,동대전,P179228,더드림_문화,C4,010-3361-4444
대전,중구,유천로 143-1,309496,더드림,대전 중구 유천로 143-1,충청,동대전,P288354,더드림_태평오거리점,일반전매점,010-3361-4444
대전,서구,둔산로 214,370106,KJ통신,대전 서구 둔산로 214,충청,동대전,P025615,KJ_둔산점,C4,010-8425-2272
대전,중구,계백로 1613,309837,KJ통신,대전 중구 계백로 1613,충청,동대전,P172082,KJ통신_유천점,일반전매점,010-8425-2272
대전,중구,중앙로156번길 13,309496,은행직영점,대전 중구 중앙로156번길 13,충청,동대전,P291915,은행직영점,C5,010-8080-4117
대전,서구,둔산중로 50,309496,대전시청직영점,대전 서구 둔산중로 50,충청,동대전,P257097,대전시청직영점,C5,010-8080-5883
대전,동구,동대전로 79,310246,대동직영점,대전 동구 동대전로 79,충청,동대전,P959814,대동직영점,C5,010-8080-4778
대전,대덕구,송촌북로20번길 41,312750,송촌직영점,대전 대덕구 송촌북로20번길 41,충청,동대전,P279393,송촌직영점,C5,010-8080-5841
대전,중구,계백로 1693,309837,세이직영점,대전 중구 계백로 1693,충청,동대전,P172974,세이직영점,C5,010-8080-4690
대전,중구,대종로 312,310246,부사직영점,대전 중구 대종로 312,충청,동대전,P715959,부사직영점,C5,010-8080-5916
대전,서구,대덕대로 194,310246,둔산중앙직영점,대전 서구 대덕대로 194,충청,동대전,P703967,둔산중앙직영_분점,C5,010-8080-5907
대전,서구,둔산로 52,302559,둔산중앙직영점,대전 서구 둔산로 52,충청,동대전,P212906,대전둔산직영점,C5,010-8080-1873
충남,금산군,금산읍 비범로 18,309824,금산직영점,충남 금산군 금산읍 비범로 18,충청,동대전,P727953,금산직영점,C5,010-8080-6689
대전,유성구,궁동로18번길 53,309206,(주)바른청년들,대전 유성구 궁동로18번길 53,충청,서대전,P038620,바른청년들_궁동,C4,010-8000-1352
대전,서구,계룡로 640,309206,(주)바른청년들,대전 서구 계룡로 640,충청,서대전,P258347,바른청년들_용문,C3,070-4686-9995
세종,세종,달빛로 59,312855,(주)바른청년들,세종특별자치시 세종 달빛로 59,충청,서대전,P272708,바른청년들_종촌,C4-2,070-4642-9995
대전,서구,복수동로 50,311827,(주)바른청년들,대전 서구 복수동로 50,충청,서대전,P272573,바른청년들_복수,일반전매점,070-4642-8001
대전,유성구,노은로 178,310995,(주)바른청년들,대전 유성구 노은로 178,충청,서대전,P739969,바른청년들_노은,C4,070-4624-9010
세종,세종,조치원읍 조치원로 30,309243,(주)바른청년들,세종특별자치시 세종 조치원읍 조치원로 30,충청,서대전,P031267,바른청년들_조치원,C4,070-4743-9013
대전,서구,둔산로 29,372097,(주)바른청년들,대전 서구 둔산로 29,충청,서대전,P032531,바른청년들_둔산,C4,070-4001-7291
대전,유성구,노은로 158,309206,(주)바른청년들,대전 유성구 노은로 158,충청,서대전,P272445,바른청년들_노은역,일반전매점,070-4842-8226
대전,서구,계룡로 590,372576,㈜사랑애텔레콤,대전 서구 계룡로 590,충청,서대전,P037072,사랑애_용문,C4,010-5688-9872
대전,서구,계룡로 353,372160,㈜사랑애텔레콤,대전 서구 계룡로 353,충청,서대전,P046343,사랑애_갈마,일반전매점,042-524-2010
대전,서구,대덕대로 149,312820,㈜사랑애텔레콤,대전 서구 대덕대로 149,충청,서대전,P243052,사랑애_경성큰마을,C4,070-4046-8010
충남,논산시,계백로 1000,312204,㈜다올휴머니즘컴퍼니,충남 논산시 계백로 1000,충청,서대전,P045437,다올_본점,C4,070-4064-7010
충남,논산시,중앙로 383,311809,㈜다올휴머니즘컴퍼니,충남 논산시 중앙로 383,충청,서대전,P170006,다올_논산,일반전매점,070-8277-7174
대전,유성구,반석로 28,312750,㈜다올휴머니즘컴퍼니,대전 유성구 반석로 28,충청,서대전,P237599,다올_반석,C3-2,070-8277-7171
대전,유성구,계룡로 55,309839,㈜다올휴머니즘컴퍼니,대전 유성구 계룡로 55,충청,서대전,P217238,다올_유성,C4,042-710-2160
충남,논산시,중앙로 266,309280,㈜다올휴머니즘컴퍼니,충남 논산시 중앙로 266,충청,서대전,P221913,다올_취암,C3,070-4384-7010
대전,유성구,원내로 38,313108,㈜다올휴머니즘컴퍼니,대전 유성구 원내로 38,충청,서대전,P281896,다올_원내,C4,010-5775-0500
충남,계룡시,엄사면 번영로 34,311827,세림텔레콤,충남 계룡시 엄사면 번영로 34,충청,서대전,P033133,세림_계룡,C4,042-823-4019
대전,유성구,엑스포로 465,312820,세림텔레콤,대전 유성구 엑스포로 465,충청,서대전,P286887,세림_전민,C3,042-863-8206
대전,서구,도안동로 77,372160,세림텔레콤,대전 서구 도안동로 77,충청,서대전,P271631,세림_도안,C4-2,042-541-4019
충남,공주시,웅진로 180,370096,슈퍼맨텔레콤,충남 공주시 웅진로 180,충청,서대전,P046716,슈퍼맨_공주,C4,041-858-7972
세종,세종,보듬3로 8-20,370383,슈퍼맨텔레콤,세종특별자치시 세종 보듬3로 8-20,충청,서대전,P278684,슈퍼맨_세종,C4,044-269-0230
대전,유성구,은구비남로33번길 18,311827,끌림,대전 유성구 은구비남로33번길 18,충청,서대전,P030627,끌림_노은,C4,070-8234-9114
대전,서구,도산로 62,312744,끌림,대전 서구 도산로 62,충청,서대전,P194004,끌림_도마,C4,010-7771-5033
충남,공주시,공주대학로 93,312744,㈜기분좋은모바일,충남 공주시 공주대학로 93,충청,서대전,P013122,기분좋은_공주,C4,041-852-9019
충남,공주시,공주대학로 78,372095,㈜기분좋은모바일,충남 공주시 공주대학로 78,충청,서대전,P951169,기분좋은_공주대,일반전매점,041-852-6019
대전,유성구,관평2로 56,312458,비상,대전 유성구 관평2로 56,충청,서대전,P042138,비상_테크노,C4,070-4369-2186
대전,유성구,송강로 26,311099,비상,대전 유성구 송강로 26,충청,서대전,P272477,비상_송강,C3-2,042-953-5500
충남,논산시,중앙로 434,309887,해솔대리점,충남 논산시 중앙로 434,충청,서대전,P271160,해솔_논산오거리,C4,070-4655-9502
충남,부여군,부여읍 사비로 86,370065,해솔대리점,충남 부여군 부여읍 사비로 86,충청,서대전,P253137,해솔_부여,C4,041-833-5019
충남,논산시,중앙로 281-6,312314,해솔대리점,충남 논산시 중앙로 281-6,충청,서대전,P292595,해솔_취암,일반전매점,010-7732-3712
대전,서구,관저로 157,309056,D&F대리점,대전 서구 관저로 157,충청,서대전,P036246,D&F_관저,C4,010-5555-1382
대전,유성구,계룡로 39,311827,정성대리점,대전 유성구 계룡로 39,충청,서대전,P036444,정성_유성,일반전매점,070-4845-4321
세종,세종,보듬3로 91,311827,환희대리점,세종특별자치시 세종 보듬3로 91,충청,서대전,P277198,환희_아름,C3,044-867-6420
대전,서구,도산로 51,311827,다원대리점,대전 서구 도산로 51,충청,서대전,P144403,다원_도마,C4,042-525-4506
대전,서구,둔산로 34,312820,다원대리점,대전 서구 둔산로 34,충청,서대전,P017529,다원_둔산,C4,010-9376-3113
대전,유성구,반석로 20,311117,다원대리점,대전 유성구 반석로 20,충청,서대전,P047684,다원_반석,C3,010-9376-3113
대전,유성구,도안대로 511-7,312820,다원대리점,대전 유성구 도안대로 511-7,충청,서대전,P261432,다원_도안,일반전매점,010-9376-3113
대전,중구,계백로 1607,309887,동양정보통신,대전 중구 계백로 1607,충청,서대전,P021303,동양정보통신_유천,일반전매점,042-633-0003
충남,논산시,중앙로480번길 11,312314,논산직영점,충남 논산시 중앙로480번길 11,충청,서대전,P040711,논산직영점,C5,041-733-6019
세종,세종,보듬3로 92,312744,세종직영점,세종특별자치시 세종 보듬3로 92,충청,서대전,P288381,세종직영점,C5,070-4079-4099
충남,공주시,웅진로 154,311809,공주직영점,충남 공주시 웅진로 154,충청,서대전,P045526,공주직영점,C5,041-852-6010
대전,유성구,계룡로 60,309887,유성직영점,대전 유성구 계룡로 60,충청,서대전,P026080,유성직영점,C5,042-823-6019
대전,유성구,은구비남로 33번길 51,370411,노은직영점,대전 유성구 은구비남로 33번길 51,충청,서대전,P241004,노은직영점,C5,070-4063-4004
대전,서구,문정로 82,312204,탄방직영점,대전 서구 문정로 82,충청,서대전,P257863,탄방직영점,C5,070-4038-2555
대전,서구,관저중로 92,302908,관저직영점,대전 서구 관저중로 92,충청,서대전,P822147,관저직영점,C5,070-4842-4997
대전,서구,청사서로 46,313108,선사직영점,대전 서구 청사서로 46,충청,서대전,P043153,선사직영점,C5,070-4046-1198
대전,서구,대덕대로 179,370937,둔산사거리직영점,대전 서구 대덕대로 179,충청,서대전,P271615,둔산사거리직영점,C5,070-4063-4626
충북,청주시,흥덕구 증안로 40,312855,뉴에이스,충북 청주시 흥덕구 증안로 40,충청,청주,P044768,복대동_하복대점,C4,043-284-0550
충북,청주시,상당구 성안로 9,309496,뉴에이스,충북 청주시 상당구 성안로 9,충청,청주,P272132,성안길_롯데시네마점,C4,043-224-9643
충북,청주시,청원구 오창읍 중심상업로 31-4,312744,뉴에이스,충북 청주시 청원구 오창읍 중심상업로 31-4,충청,청주,P270117,에이스_오창점,C3-2,043-213-2931
충북,청주시,청원구 율봉로 142,372036,뉴에이스,충북 청주시 청원구 율봉로 142,충청,청주,P272826,에이스_율량점,C4-2,043-210-5545
충북,청주시,흥덕구 풍산로 14 (터미널타워 10호),312744,뉴에이스,충북 청주시 흥덕구 풍산로 14 (터미널타워 10호),충청,청주,P268848,에이스_터미널점,일반전매점,043-258-6011
충북,청주시,상당구 성안로 50 (남문로2가),309216,(주)드림원,충북 청주시 상당구 성안로 50 (남문로2가),충청,청주,P010859,성안길_우리은행점,C4,070-4642-6884
충북,청주시,상당구 상당로55번길 15 (남문로2가),309216,(주)드림원,충북 청주시 상당구 상당로55번길 15 (남문로2가),충청,청주,P038976,성안길_철당간점,C4,070-5022-6111
충북,진천군,중앙북로 50-2,309216,수경텔레콤,충북 진천군 중앙북로 50-2,충청,청주,P272480,수경_진천점,C3-2,043-535-7010
충북,청주시,"상당구 수영로 277 1층 (금천동, 태평양빌딩)",309216,(주)리더스모바일,"충북 청주시 상당구 수영로 277 1층 (금천동, 태평양빌딩)",충청,청주,P026114,금천동_국민은행점,C4,043-223-6010
충북,청주시,흥덕구 복대로 186,309216,(주)리더스모바일,충북 청주시 흥덕구 복대로 186,충청,청주,P272202,복대동_사거리점,C4,043-232-9012
충북,청주시,서원구 복대로 34,309149,MJ커뮤니케이션,충북 청주시 서원구 복대로 34,충청,청주,P288037,개신동_농협사거리점,C4,070-8600-3019
충북,청주시,진천읍 중앙북로 63-1,309216,(주)리더스모바일,충북 청주시 진천읍 중앙북로 63-1,충청,청주,P272588,리더스_진천점,일반전매점,043-537-3019
충북,청주시,충북 증평군 증평읍 중앙로 206,309216,(주)리더스모바일,충북 청주시 충북 증평군 증평읍 중앙로 206,충청,청주,P173172,리더스_증평점,일반전매점,043-838-5889
충북,청주시,청원구 오창읍 2산단로 132,311976,(주)리더스모바일,충청북도 청주시 청원구 오창읍 2산단로 132,충청,청주,P291879,리더스_오창점,C3,070-4084-0777
충북,청주시,상당구 월평로 192 (용암동),309149,태양,충북 청주시 상당구 월평로 192 (용암동),충청,청주,P139976,용암동_농협사거리점,C4,070-4641-7679
충북,청주시,상당구 수영로 303-1,312855,(주)드림원,충북 청주시 상당구 수영로 303-1,충청,청주,P287726,금천동_장자마을점,C4,070-4655-6053
충북,청주시,청원구 직지대로 887 (우암동),309496,유림텔레콤,충북 청주시 청원구 직지대로 887 (우암동),충청,청주,P024568,우암동_청대점,C4,070-4624-1532
충북,청주시,흥덕구 복대로 146 (복대동),310667,유림텔레콤,충북 청주시 흥덕구 복대로 146 (복대동),충청,청주,P029248,복대동_복대시장점,C4,070-7529-7890
충북,청주시,흥덕구 풍년로 166,370012,유림텔레콤,충북 청주시 흥덕구 풍년로 166,충청,청주,P033033,유림_가경점,일반전매점,070-8274-1256
충북,청주시,청원구 율봉로 185,310246,유림텔레콤,충북 청주시 청원구 율봉로 185,충청,청주,P034530,유림_율량2점,일반전매점,070-4641-1532
충북,청주시,흥덕구 서현북로 78,309496,유림텔레콤,충북 청주시 흥덕구 서현북로 78,충청,청주,P251734,유림_강서점,일반전매점,070-4823-1532
충북,청주시,서원구 사직대로 268,312855,유림텔레콤,충북 청주시 서원구 사직대로 268,충청,청주,P259800,유림_사직점,일반전매점,070-4829-1532
충북,청주시,서원구 산남로 18,309149,유림텔레콤,충북 청주시 서원구 산남로 18,충청,청주,P255829,유림_산남점,일반전매점,043-221-4010
충북,청주시,서원구 분평로 32 (분평동),313358,보람텔레콤,충북 청주시 서원구 분평로 32 (분평동),충청,청주,P609952,분평동_주민센터점,C4,043-295-5454
충북,청주시,상당구 율봉로 101 (율량동),372158,보람텔레콤,충북 청주시 상당구 율봉로 101 (율량동),충청,청주,P039489,율량동_신한은행점,C4,043-212-5454
충북,청주시,흥덕구 백봉로223번길 7,308379,보람텔레콤,충북 청주시 흥덕구 백봉로223번길 7,충청,청주,P214436,보람_봉명점,일반전매점,043-262-5452
충북,청주시,청원구 율량로 100,309669,우리대리점,충북 청주시 청원구 율량로 100,충청,청주,P271620,주성동_2지구점,C4,070-4024-3425
충북,청주시,서원구 수곡로 56 (수곡동),309669,우리대리점,충북 청주시 서원구 수곡로 56 (수곡동),충청,청주,P028351,수곡동_수곡시장점,C4,070-8226-3425
충북,청주시,상당구 중흥로 54,312533,(주)비상통신,충북 청주시 상당구 중흥로 54,충청,청주,P026754,용암동_망골공원점,C4,043-223-4010
충북,청주시,청원구 주성로 297,312968,(주)비상통신,충북 청주시 청원구 주성로 297,충청,청주,P273773,비상_주성동점,C4-2,043-211-8010
충북,청주시,서원구 1순환로 661 (재원빌딩 1층),310063,세운대리점,충북 청주시 서원구 1순환로 661 (재원빌딩 1층),충청,청주,P237110,세운_사창점,일반전매점,070-4845-8326
충북,청주시,서원구 창신로 47,312705,무한텔레콤,충북 청주시 서원구 창신로 47,충청,청주,P659966,무한_사창점,일반전매점,043-222-5019
충북,청주시,상당구 성안로 15 (북문로1가),308467,더끌림대리점,충북 청주시 상당구 성안로 15 (북문로1가),충청,청주,P010895,성안길_산업은행점,C4,043-222-7019
충북,청주시,서원구 사직대로 111 (사창동),304900,더끌림대리점,충북 청주시 서원구 사직대로 111 (사창동),충청,청주,P259466,사창동_사거리점,C4,043-277-7019
충북,청주시,흥덕구 장구봉로 57-1,312784,더끌림대리점,충북 청주시 흥덕구 장구봉로 57-1,충청,청주,P276197,더끌림_가경점,C3-2,043-266-7019
충북,청주시,상당구 상당로55번길 29 (남문로2가),304714,다이나믹 팩토리,충북 청주시 상당구 상당로55번길 29 (남문로2가),충청,청주,P030617,성안길_중앙공원점,C4,043-222-9032
충북,청주시,청원구 공항로 162-2,304933,다이나믹 팩토리,충북 청주시 청원구 공항로 162-2,충청,청주,P273422,팩토리_율량점,C3-2,043-288-9032
충북,청주시,청원구 오창읍 오창중앙로 123-2,310141,신성통신,충북 청주시 청원구 오창읍 오창중앙로 123-2,충청,청주,P960499,오창읍_각리점,C4,043-250-1010
충북,청주시,청원구 오창읍 과학산업2로 385,372156,신성통신,충북 청주시 청원구 오창읍 과학산업2로 385,충청,청주,P193002,신성_호수점,일반전매점,043-259-1010
충북,청주시,청원구 오창읍 중심상업로 7 106호,372156,신성통신,충북 청주시 청원구 오창읍 중심상업로 7 106호,충청,청주,P213472,신성_오창점,일반전매점,043-255-1010
충북,청주시,흥덕구 2순환로 1240 MK메디컬센터 106호,372018,유미텔레콤,충북 청주시 흥덕구 2순환로 1240 MK메디컬센터 106호,충청,청주,P240457,강서동_터미널점,C4,043-250-0010
충북,청주시,충븍 ,308390,유미텔레콤,충북 청주시 충븍 청주시 흥덕구 대농로 47 (1층 108호),충청,청주,P247099,유미_지웰시티점,일반전매점,043-292-1800
충북,청주시,흥덕구 가경로 9-19 (가경동),311284,가경직영점,충북 청주시 흥덕구 가경로 9-19 (가경동),충청,청주,P225247,가경동_폼플러스점,C5,043-1544-3321
충북,청주시,흥덕구 직지대로 563 (봉명동),308390,봉명직영점,충북 청주시 흥덕구 직지대로 563 (봉명동),충청,청주,P216904,봉명동_봉정사거리점,C5,043-232-9010
충북,청주시,상당구 중고개로 322 드림메디칼 1층 102호 (금천동),304666,금천직영점,충북 청주시 상당구 중고개로 322 드림메디칼 1층 102호 (금천동),충청,청주,P239160,금천동_금천광장점,C5,043-221-6019
충북,청주시,상당구 사직대로 354-2 (서문동),311463,청주직영점,충북 청주시 상당구 사직대로 354-2 (서문동),충청,청주,P139690,성안길_홈플러스점,C5,043-223-9919
충북,청주시,서원구 월평로 4 (대상탑존빌딩1층 103호),372474,분평직영점,충북 청주시 서원구 월평로 4 (대상탑존빌딩1층 103호),충청,청주,P260130,분평동_롯데리아점,C5,070-4369-2188
충북,청주시,"상당구 중고개로 181 1층 105호 (용암동, 대상코스모빌딩)",311729,용암직영점,"충북 청주시 상당구 중고개로 181 1층 105호 (용암동, 대상코스모빌딩)",충청,청주,P253461,용암동_홈플러스점,C5,070-4898-6241
충북,청주시,청원군 오송읍 오송생명5로 179,312910,오송직영점,충북 청주시 청원군 오송읍 오송생명5로 179,충청,청주,P170102,오송읍_만수리점,C5,070-5017-6241
충북,청주시,서원구 두꺼비로 38번길 44,312699,산남직영점,충북 청주시 서원구 두꺼비로 38번길 44,충청,청주,P269955,산남동_국민은행점,C5,070-4042-1624
충북,진천군,중앙동로 53,311463,진천직영점,충북 진천군 중앙동로 53,충청,청주,P268430,진천읍_롯데리아점,C5,070-4090-5095
충남,천안시,서북구 충무로 175,308356,골드스타,충남 천안시 서북구 충무로 175,충청,천안,P283257,골드스타_쌍용점,C3,070-4628-2011
충남,아산시,온궁로 28-1,308390,엠비에이,충남 아산시 온궁로 28-1,충청,천안,P270772,엠비에이_온천점,C3-1,041-532-6016
충남,아산시,충무로 6,370759,인싸이트,충남 아산시 충무로 6,충청,천안,P048209,인싸이트_아산점,C4,070-7560-9963
충남,천안시,서북구 3공단6로 58-5,308366,인싸이트,충남 천안시 서북구 3공단6로 58-5,충청,천안,P284384,인싸이트_차암점,C4-2,070-8200-9953
충남,천안시,서북구 쌍용대로 288,308366,동감,충남 천안시 서북구 쌍용대로 288,충청,천안,P278796,동감_성정점,C4,070-8221-3222
충남,천안시,동남구 먹거리11길 42,304714,동감,충남 천안시 동남구 먹거리11길 42,충청,천안,P284404,동감_신부점,C4,070-8222-3332
충남,천안시,서북구 성환읍 성환2로 97,312784,유진,충남 천안시 서북구 성환읍 성환2로 97,충청,천안,P044284,유진_성환점,일반전매점,041-553-0100
충남,천안시,동남구 만남로 9,304940,㈜꿈나무,충남 천안시 동남구 만남로 9,충청,천안,P272479,㈜꿈나무_포스코점,일반전매점,041-568-6010
충남,천안시,동남구 만남로 52,313085,㈜꿈나무,충남 천안시 동남구 만남로 52,충청,천안,P256222,㈜꿈나무_문타워,C3,041-571-5010
충남,천안시,동남구 사직로 3,304957,에프원,충남 천안시 동남구 사직로 3,충청,천안,P179306,에프원_중앙시장점,C4,041-552-4019
충남,천안시,동남구 서부대로 278,310876,에프원,충남 천안시 동남구 서부대로 278,충청,천안,P031268,에프원_신방점,C4,070-4845-5111
충남,아산시,온궁로 25,370940,에프원,충남 아산시 온궁로 25,충청,천안,P225136,에프원_온천점,C4,070-7590-5111
충남,천안시,동남구 충절로 7,312091,에프원,충남 천안시 동남구 충절로 7,충청,천안,P027584,에프원_야우리점,C4,070-4843-7666
충남,천안시,서북구 부성6길 11,370166,에프원,충남 천안시 서북구 부성6길 11,충청,천안,P278738,에프원_두정점,C3-1,070-7524-5111
충남,천안시,동남구 대흥로 227-2,304941,에프원,충남 천안시 동남구 대흥로 227-2,충청,천안,P172804,에프원_천안역점,C3-1,070-8623-5111
충남,천안시,동남구 청수6로 109,372066,에프원,충남 천안시 동남구 청수6로 109,충청,천안,P166273,에프원_청수점,일반전매점,070-4257-6884
충남,천안시,서북구 월봉로 93,311025,에프원,충남 천안시 서북구 월봉로 93,충청,천안,P270732,에프원_쌍용점,일반전매점,070-7590-5111
충남,아산시,배방읍 배방로 49,370007,에프원,충남 아산시 배방읍 배방로 49,충청,천안,P249114,에프원_배방점,C3-2,070-8692-5111
충남,천안시,서북구 월봉로 93,312091,태화,충남 천안시 서북구 월봉로 93,충청,천안,P046711,태화_쌍용점,C4,041-575-4232
충남,천안시,서북구 서부대로 688,309271,태화,충남 천안시 서북구 서부대로 688,충청,천안,P030579,태화_두정점,C4,041-557-4232
충남,천안시,동남구 먹거리11길 31,311025,태화,충남 천안시 동남구 먹거리11길 31,충청,천안,P271506,태화_야우리점,C4,041-552-4232
충남,아산시,온천대로 1479,304957,태화,충남 아산시 온천대로 1479,충청,천안,P036535,태화_온천2점,C4,070-7560-9964
충남,천안시,동남구 사직로 2,308369,태화,충남 천안시 동남구 사직로 2,충청,천안,P279973,태화_중앙시장점,C4-2,041-562-4232
충남,아산시,온천대로 1491-2,311025,태화,충남 아산시 온천대로 1491-2,충청,천안,P287996,태화_온천점,C3-1,041-548-4232
충남,천안시,서북구 성정중7길 3,370865,태화,충남 천안시 서북구 성정중7길 3,충청,천안,P252604,태화_성정점,일반전매점,041-553-4232
충남,천안시,동남구 터미널9길 28,312091,태화,충남 천안시 동남구 터미널9길 28,충청,천안,P257988,태화_신부점,일반전매점,041-566-4232
충남,천안시,동남구 만남로 30,313133,동동,충남 천안시 동남구 만남로 30,충청,천안,P045167,동동_야우리점,C4,070-4095-5882
충남,천안시,동남구 일봉로 17,313085,동동,충남 천안시 동남구 일봉로 17,충청,천안,P289484,동동_신방점,C4-2,041-563-4545
충남,천안시,서북구 직산읍 봉주로 45,312974,동동,충남 천안시 서북구 직산읍 봉주로 45,충청,천안,P277197,동동_직산점,C3,070-8600-0019
충남,천안시,서북구 서부대로 357,312766,동동,충남 천안시 서북구 서부대로 357,충청,천안,P223160,동동_쌍용점,일반전매점,041-563-4545
충남,천안시,서북구 쌍용대로 188,304949,행복화분,충남 천안시 서북구 쌍용대로 188,충청,천안,P251953,행복화분_성정점,C4,041-575-0601
