address1,address2,address3,dlr_cd,dlr_nm,full_address,opt1,opt2,org_cd,org_nm,org_type,phone_number
경북,문경시,상신로 2 (점촌동),312920,TNJ모바일,경북 문경시 상신로 2 (점촌동),경북영업담당,구미지점,P144619,점촌동_중앙시장네거리점,일반점,070-7834-7000
경북,경주시,원효로 106,370867,경주중앙직영점,경북 경주시 원효로 106,경북영업담당,동대구지점,P287108,경주중앙직영점,일반점,070-4042-5729
경북,상주시,삼백로 86  (무양동) .,372456,상주한빛직영점,경북 상주시 삼백로 86  (무양동) .,경북영업담당,구미지점,P260339,상주한빛직영점,일반점,070-4065-4051
경북,안동시,경북대로 412  (옥동) .,370857,안동옥동직영점,경북 안동시 경북대로 412  (옥동) .,경북영업담당,구미지점,P256054,안동옥동직영점,일반점,070-5022-1170
경북,구미시,봉곡남로 108  (봉곡동) .,372454,봉곡직영점,경북 구미시 봉곡남로 108  (봉곡동) .,경북영업담당,구미지점,P258550,봉곡직영점,일반점,070-5022-4011
경북,칠곡군,북삼읍 금오대로 262 .,309818,스마트대리점,경북 칠곡군 북삼읍 금오대로 262 .,경북영업담당,구미지점,P272443,북삼_북삼중앙시장점,일반점,054-974-8010
경북,구미시,3공단2로 209(진평동),309878,영광통신,경북 구미시 3공단2로 209(진평동),경북영업담당,구미지점,P278853,진평동_LG디스플레이공장점,일반점,054-476-3012
경남,양산시,양산역6길 22  (중부동) .,313365,스타컴퍼니,경남 양산시 양산역6길 22  (중부동) .,경남영업담당,서부산지점,P258882,중부동_양산역6길점,일반점,070-7574-4695
부산,기장군,기장읍 읍내로 110 .,313358,예화,부산 기장군 기장읍 읍내로 110 .,경남영업담당,동부경남지점,P270365,기장읍_읍내로점,일반점,010-5546-8561
부산,북구,만덕대로 19 (덕천동),308363,덕(D.O.C) 텔레콤,부산 북구 만덕대로 19 (덕천동),경남영업담당,서부산지점,P021372,덕천2동_뉴코아점,일반점,051-342-7019
경남,양산시,"양산역1길 14 (중부동, 에이스프라자)",311198,365모바일,"경남 양산시 양산역1길 14 (중부동, 에이스프라자)",경남영업담당,서부산지점,P753955,중부동_이마트점,일반점,055-367-7848
경남,양산시,서창로 171 (삼호동),304622,010텔레콤,경남 양산시 서창로 171 (삼호동),경남영업담당,동부경남지점,P231840,010텔레콤_삼호동점,일반점,070-4325-3315
울산,남구,삼산로267번길 6-12 1층 (삼산동),304791,(주)성남,울산 남구 삼산로267번길 6-12 1층 (삼산동),경남영업담당,동부경남지점,P012151,삼산동_현대백화점점,일반점,070-4681-6686
경남,김해시,"삼계중앙로 35 107호 (삼계동, 서주빌딩)",311198,365모바일,"경남 김해시 삼계중앙로 35 107호 (삼계동, 서주빌딩)",경남영업담당,서부산지점,P212907,삼계동_부산은행점,일반점,070-8292-9311
경남,김해시,"내외로 80 1층 (외동, 옥정프라자)",308312,대세텔레콤,"경남 김해시 내외로 80 1층 (외동, 옥정프라자)",경남영업담당,서부산지점,P043779,외동_내외시장4점,일반점,070-4369-2022
부산,사하구,낙동대로 466 (하단동),304949,주식회사 미소텔레콤,부산 사하구 낙동대로 466 (하단동),경남영업담당,서부산지점,P139260,하단동_하단역점,일반점,051-710-0720
부산,사하구,낙동대로 422 (당리동),312528,레온컴퍼니,부산 사하구 낙동대로 422 (당리동),경남영업담당,서부산지점,P273454,당리동_낙동대로422점,일반점,070-4044-7404
부산,동래구,사직북로 5 (사직동),304714,영텔레콤,부산 동래구 사직북로 5 (사직동),경남영업담당,동부경남지점,P260351,사직동_사직북로점,일반점,070-4655-2019
부산,부산진구,가야대로 597 한신센터뷰상가 1층 106호 (가야동),304957,한얼컴퍼니,부산 부산진구 가야대로 597 한신센터뷰상가 1층 106호 (가야동),경남영업담당,남부산지점,P951552,가야1동_가야1점,일반점,070-8671-1199
부산,남구,용소로 18  부산시,308390,다온,부산시 남구 용소로 18  부산시 남구 대연3동 62 - 3 용소빌딩1층 .,경남영업담당,남부산지점,P193193,대연3동_경성대정문점,일반점,010-8269-2292
부산,북구,백양대로 1203  (구포동) .,370161,덕천직영점,부산 북구 백양대로 1203  (구포동) .,경남영업담당,서부산지점,P955542,구포1동_덕천역1점,일반점,070-4065-0161
부산,북구,만덕대로 28 부산,304949,주식회사 미소텔레콤,부산시 북구 만덕대로 28 부산 북구 덕천동 401-15 (덕천동),경남영업담당,서부산지점,P292671,덕천2동_만덕대로점,일반점,051-205-0720
부산,남구,"용소로 5(대연동, 동영빌딩)",372474,경성대직영점,"부산 남구 용소로 5(대연동, 동영빌딩)",경남영업담당,남부산지점,P285128,대연3동_겨성대2점,일반점,070-4685-1244
부산,남구,"분포로 113 메트로시티주1상가 106호 (용호동, 엘지메트로시티아파트)",311463,쉼터텔레콤,"부산 남구 분포로 113 메트로시티주1상가 106호 (용호동, 엘지메트로시티아파트)",경남영업담당,남부산지점,P273866,용호동_분포로점,일반점,010-5554-4391
부산,부산진구,중앙대로 689  (부전동) .,311025,(주) 오케이컴퍼니,부산 부산진구 중앙대로 689  (부전동) .,경남영업담당,남부산지점,P153073,부전동_서면시장1점,일반점,010-2288-0223
부산,부산진구,서면로 57 (부전동),312091,프렌즈,부산 부산진구 서면로 57 (부전동),경남영업담당,남부산지점,P004557,부전동_서면롯데3점,일반점,070-8223-2262
부산,부산진구,중앙대로 700 (부전동),370865,부산직영점,부산 부산진구 중앙대로 700 (부전동),경남영업담당,남부산지점,P272776,부산직영점,일반점,070-4642-3258
부산,부산진구,"서면로 40 1층 아디다스 (부전동, 청양빌딩)",313085,드림컴퍼니,"부산 부산진구 서면로 40 1층 아디다스 (부전동, 청양빌딩)",경남영업담당,남부산지점,P245254,부전동_서면시장2점,일반점,070-5025-4236
부산,부산진구,중앙대로 682 (부전동),370007,부전직영점,부산 부산진구 중앙대로 682 (부전동),경남영업담당,남부산지점,P251805,서면1번가_부전점,일반점,070-5044-5566
부산,부산진구,"동천로 73  1층 (부전동, 디에스타워) .",370166,전포직영점,"부산 부산진구 동천로 73  1층 (부전동, 디에스타워) .",경남영업담당,남부산지점,P239631,부전동_태화12점,일반점,070-4656-8241
부산,중구,구덕로 50-1 (남포동5가),308390,다온,부산 중구 구덕로 50-1 (남포동5가),경남영업담당,남부산지점,P267654,남포동5가_남포역점,일반점,010-7676-4944
부산,해운대구,세실로 80 해운대케이씨씨스위첸 104호 LG유플러스 (좌동),310488,주식회사 뮤즈,부산 해운대구 세실로 80 해운대케이씨씨스위첸 104호 LG유플러스 (좌동),경남영업담당,동부경남지점,P273072,좌동_장산 스위첸점,일반점,051-711-0788
부산,중구,광복로 54-2  LG유플러스광복직영점 (창선동1가) .,308356,주식회사 마린컴퍼니,부산 중구 광복로 54-2  LG유플러스광복직영점 (창선동1가) .,경남영업담당,남부산지점,P258031,창선동1가_광복로패션거리점,일반점,010-4444-5077
부산,중구,광복로 50(남포동3가),311111,주식회사 드림텔레콤,부산 중구 광복로 50(남포동3가),경남영업담당,남부산지점,P286946,창선동1가_광복로2점,일반점,010-3333-7078
부산,중구,광복로 96 (광복동1가),370953,광복직영점,부산 중구 광복로 96 (광복동1가),경남영업담당,남부산지점,P287719,광복동1가_광복점,일반점,070-4645-2588
부산,해운대구,해운대로 624  (우동) .,370075,해운대직영점,부산 해운대구 해운대로 624  (우동) .,경남영업담당,동부경남지점,P258749,해운대직영점,일반점,010-8080-4495
부산,금정구,금정로60번길 31 (장전동),312533,유플러스 허브,부산 금정구 금정로60번길 31 (장전동),경남영업담당,동부경남지점,P257060,장전동_부산대역1번출구점,일반점,070-4845-4545
부산,금정구,금정로 60 (장전동),308379,영웅,부산 금정구 금정로 60 (장전동),경남영업담당,동부경남지점,P041868,장전3동_부산대1점,일반점,070-7528-8012
부산,금정구,금정로68번길 16 (장전동),309669,유앤아이(YOU&I),부산 금정구 금정로68번길 16 (장전동),경남영업담당,동부경남지점,P273218,장전1동_금정로68번길점,일반점,010-5635-9403
부산,금정구,부산대학로 52-1 1층 (장전동),308467,주식회사 감동씨에스,부산 금정구 부산대학로 52-1 1층 (장전동),경남영업담당,동부경남지점,P032037,장전3동_부산대정문점,일반점,010-2226-0924
부산,금정구,금정로68번길 35  (장전동) .,370365,부산대역1호직영점,부산 금정구 금정로68번길 35  (장전동) .,경남영업담당,동부경남지점,P046126,부산대역1호직영점,일반점,051-515-2019
부산,금정구,금정로 58  (장전동) .,372158,부산대역2호직영점,부산 금정구 금정로 58  (장전동) .,경남영업담당,동부경남지점,P255594,부산대역2호직영점,일반점,070-5033-5011
울산,남구,삼산로 274103호 (삼산동),304791,(주)성남,울산 남구 삼산로 274103호 (삼산동),경남영업담당,동부경남지점,P287097,삼산동_롯데백화점점,일반점,070-4681-6839
울산,동구,화정동 174-10번지,308468,(주)브이아이피,울산 동구 화정동 174-10번지,경남영업담당,동부경남지점,P038674,화정동_동구과학대점,일반점,070-4009-9097
울산,울주군,범서읍 구영로 94 엠프라자 1층 109호 (외1필지),313712,(주)에이치,울산 울주군 범서읍 구영로 94 엠프라자 1층 109호 (외1필지),경남영업담당,동부경남지점,P241260,범서읍_구영점,일반점,070-8248-9536
울산,남구,삼산로 18  (신정동) .,304791,(주)성남,울산 남구 삼산로 18  (신정동) .,경남영업담당,동부경남지점,P046244,신정4동_공업탑점,일반점,070-4681-6687
울산,남구,월평로 170 (신정동),304791,(주)성남,울산 남구 월평로 170 (신정동),경남영업담당,동부경남지점,P253337,신정5동_공업탑로터리점,일반점,070-4681-6690
울산,남구,대학로 163(무거동),372263,무거직영점,울산 남구 대학로 163(무거동),경남영업담당,동부경남지점,P287597,무거동_신복로터리점,일반점,070-5124-7899
울산,남구,수암로 129 (야음동),310863,넘버원대리점,울산 남구 수암로 129 (야음동),경남영업담당,동부경남지점,P261295,야음동_수암로점,일반점,010-4712-3860
경남,김해시,인제로 182 (어방동),313365,스타컴퍼니,경남 김해시 인제로 182 (어방동),경남영업담당,서부산지점,P048173,어방동_인제대1점,일반점,070-4042-4695
부산,부산진구,당감로 23-1  (당감동) .,370940,당감직영점,부산 부산진구 당감로 23-1  (당감동) .,경남영업담당,남부산지점,P263007,당감1동_당감로1점,일반점,070-5022-7015
부산,북구,화명대로 67(화명동),312974,소영컴퍼니,부산 북구 화명대로 67(화명동),경남영업담당,서부산지점,P286733,화명동_화명대로점,일반점,051-342-5050
부산,부산진구,중앙대로702번길 27 (부전동),313085,드림컴퍼니,부산 부산진구 중앙대로702번길 27 (부전동),경남영업담당,남부산지점,P051008,부전동_서면태화3점,일반점,070-7526-5754
부산,해운대구,중동1로 12 (우동),308467,주식회사 감동씨에스,부산 해운대구 중동1로 12 (우동),경남영업담당,동부경남지점,P004125,우동_스펀지앞점,일반점,010-2226-0924
경남,양산시,양산역6길 3 센트럴스위트 1층 111호 (중부동),311198,365모바일,경남 양산시 양산역6길 3 센트럴스위트 1층 111호 (중부동),경남영업담당,서부산지점,P222533,중부동_양산역점,일반점,070-8286-9311
경남,김해시,인제로 173  (어방동) .,313365,스타컴퍼니,경남 김해시 인제로 173  (어방동) .,경남영업담당,서부산지점,P225751,어방동_인제대3점,일반점,070-4062-3723
부산,부산진구,가야대로 590-2  (가야동) .,313085,드림컴퍼니,부산 부산진구 가야대로 590-2  (가야동) .,경남영업담당,남부산지점,P258500,가야1동_가야대로점,일반점,070-5022-9908
부산,해운대구,구남로29번길 32 (중동),312533,유플러스 허브,부산 해운대구 구남로29번길 32 (중동),경남영업담당,동부경남지점,P091113,중1동_리베라점,일반점,051-747-3760
울산,중구,젊음의거리 71 1층 (성남동),304791,(주)성남,울산 중구 젊음의거리 71 1층 (성남동),경남영업담당,동부경남지점,P019683,성남동_성남로1점,일반점,070-4681-6680
울산,남구,신정로 35 (달동),304791,(주)성남,울산 남구 신정로 35 (달동),경남영업담당,동부경남지점,P185382,달동_달점,일반점,070-4681-6684
울산,중구,화합로 437 (반구동),304791,(주)성남,울산 중구 화합로 437 (반구동),경남영업담당,동부경남지점,P255526,중구_반구동점,일반점,070-4681-6688
울산,중구,젊음의거리 29-16(성남동),372073,중구직영점,울산 중구 젊음의거리 29-16(성남동),경남영업담당,동부경남지점,P287944,성남동_먹자골목점,일반점,070-4641-1477
울산,동구,방어진순환도로 645  (일산동) .,312979,전진플래니티,울산 동구 방어진순환도로 645  (일산동) .,경남영업담당,동부경남지점,P170807,일산동_일산점,일반점,052-233-9019
울산,남구,대학로76번길 7-14 (무거동),304791,(주)성남,울산 남구 대학로76번길 7-14 (무거동),경남영업담당,동부경남지점,P228327,무거동_무거점,일반점,070-4681-6689
울산,남구,두왕로 326 (신정동),372205,남구직영점,울산 남구 두왕로 326 (신정동),경남영업담당,동부경남지점,P276002,남구직영점,일반점,070-4623-2499
울산,남구,"대학로 50 정문 건널목 맞은편 (무거동, 울산과학대학)",370069,울산대직영점,"울산 남구 대학로 50 정문 건널목 맞은편 (무거동, 울산과학대학)",경남영업담당,동부경남지점,P014262,울산대직영점,일반점,052-277-6019
울산,중구,약사동  666-33번지 .,310160,사계,울산 중구 약사동  666-33번지 .,경남영업담당,동부경남지점,P246095,약사동_약사점,일반점,052-900-8020
부산,동래구,중앙대로 1319 (온천동),304714,영텔레콤,부산 동래구 중앙대로 1319 (온천동),경남영업담당,동부경남지점,P233947,온천2동_동래역점,일반점,051-746-2019
부산,해운대구,재반로 79-1 (재송동),304932,(주) 형제텔레콤,부산 해운대구 재반로 79-1 (재송동),경남영업담당,동부경남지점,P272988,재송동_재반로점,일반점,051-714-2360
부산,사상구,사상로 206  (괘법동) .,370083,사상직영점,부산 사상구 사상로 206  (괘법동) .,경남영업담당,서부산지점,P785950,사상직영점,일반점,051-293-5019
부산,연제구,중앙대로 1034  (연산동) .,370048,연산직영점,부산 연제구 중앙대로 1034  (연산동) .,경남영업담당,남부산지점,P246162,연산동_부산시청1점,일반점,070-5035-2458
경남,양산시,덕계동 743-8번지,372449,덕계직영점,경남 양산시 덕계동 743-8번지,경남영업담당,서부산지점,P273026,덕걔동_덕계점,일반점,070-5033-3301
경남,양산시,북안남1길 2 (북부동),370135,양산남부직영점,경남 양산시 북안남1길 2 (북부동),경남영업담당,서부산지점,P238491,북부동_남부시장2점,일반점,070-7524-4398
부산,영도구,"태종로 98  1층 103호 (대교동2가, 모닝아일랜드) .",370519,영도직영점,"부산 영도구 태종로 98  1층 103호 (대교동2가, 모닝아일랜드) .",경남영업담당,남부산지점,P042222,대교동2가_영도대교점,일반점,051-417-8010
부산,동구,"중앙대로 379 1층 (수정동, 수정빌딩)",370759,부산동구직영점,"부산 동구 중앙대로 379 1층 (수정동, 수정빌딩)",경남영업담당,남부산지점,P014301,수정동_중앙대로점,일반점,070-5022-5092
부산,사상구,대동로 95  기산스포렉스 2층 2호 (학장동) .,370529,학장직영점,부산 사상구 대동로 95  기산스포렉스 2층 2호 (학장동) .,경남영업담당,서부산지점,P243853,학장동_학장중학교점,일반점,070-8286-4070
부산,강서구,"명지오션시티4로 60  (명지동, 골든프라자빌딩) .",370378,명지직영점,"부산 강서구 명지오션시티4로 60  (명지동, 골든프라자빌딩) .",경남영업담당,서부산지점,P238449,명지동_명지점,일반점,070-4038-4907
부산,수영구,광남로 151 (광안동),310876,광안텔레콤,부산 수영구 광남로 151 (광안동),경남영업담당,남부산지점,P004102,광안2동_광안2점,일반점,010-6577-2014
부산,부산진구,연수로 4 (양정동),308369,해신,부산 부산진구 연수로 4 (양정동),경남영업담당,남부산지점,P034219,양정2동_양정역1점,일반점,070-8611-3685
울산,동구,방어진순환도로 1128 1층 LGU+,372185,남목직영점,울산시 동구 방어진순환도로 1128 1층 LGU+,경남영업담당,동부경남지점,P269614,서부동_방어진순환로점,일반점,070-4063-4607
부산,사하구,낙동남로 1422(하단동),370120,하단직영점,부산 사하구 낙동남로 1422(하단동),경남영업담당,서부산지점,P286202,하단직영점,일반점,070-4643-2882
울산,중구,화진1길 3(태화동),313142,QPS컴퍼니,울산 중구 화진1길 3(태화동),경남영업담당,동부경남지점,P285043,태화동_태화시장점,일반점,010-2384-7553
울산,동구,진성4길 50 (전하동),370944,동구직영점,울산 동구 진성4길 50 (전하동),경남영업담당,동부경남지점,P267991,전하동_아이파크점,일반점,070-5025-3543
부산,연제구,아시아드대로 96(거제동),372062,연제구직영점,부산 연제구 아시아드대로 96(거제동),경남영업담당,남부산지점,P287976,연제구직영점,일반점,070-4655-7416
경남,양산시,동면 금오13길 4107호,304651,에이원플러스,경남 양산시 동면 금오13길 4107호,경남영업담당,서부산지점,P287865,양산동면_석산점,일반점,070-8656-0003
부산,금정구,중앙대로 1947 부산,304714,영텔레콤,부산시 금정구 중앙대로 1947 부산광역시 금정구 구서동 163-13 (구서동),경남영업담당,동부경남지점,P290525,구서동_중앙대로점,일반점,051-746-5019
부산,기장군,정관면 정관로 561.,370277,정관직영점,부산 기장군 정관면 정관로 561.,경남영업담당,동부경남지점,P283451,정관직영점,일반점,010-8080-4650
부산,사하구,낙동대로 162  (괴정동) .,312766,나인텔레콤,부산 사하구 낙동대로 162  (괴정동) .,경남영업담당,서부산지점,P026831,괴정3동_대티역점,일반점,010-7766-2955
경남,김해시,가락로 81,312974,소영컴퍼니,경남 김해시 가락로 81,경남영업담당,서부산지점,P270988,무계동_장유시장점,일반점,070-4843-7857
경남,김해시,진영읍 장등로19번길 41 .,308457,수빈텔레콤,경남 김해시 진영읍 장등로19번길 41 .,경남영업담당,서부산지점,P257565,진영읍_진영리점,일반점,055-342-7208
경기,안성시,"중앙로 366 1층 ,2,3번지 (석정동, 크리스탈빌딩)",313705,(주)안성모바일통신,"경기 안성시 중앙로 366 1층 ,2,3번지 (석정동, 크리스탈빌딩)",강남영업담당,평택지점,P031373,안성모바일_터미널점,일반점,031-671-5019
경기,수원시,영통구 아주로 42 (원천동),307965,(주)오즈텔레콤,경기 수원시 영통구 아주로 42 (원천동),강남영업담당,수원지점,P252606,오즈텔레콤_아주대점,일반점,031-215-1010
경기,오산시,"원동 811-8 중앙상가 빌딩 114호,115호",372450,오산운암직영점,"경기 오산시 원동 811-8 중앙상가 빌딩 114호,115호",강남영업담당,평택지점,P277154,오산운암직영점,일반점,070-5017-7426
경기,수원시,팔달구 향교로 3  (매산로1가) .,313327,(주)태성정보통신,경기 수원시 팔달구 향교로 3  (매산로1가) .,강남영업담당,수원지점,P953464,태성정보통신_수원역로데오점,일반점,070-5066-0770
경기,화성시,"동탄지성로 108 1층 (반송동, 동탄삼성프라자)",372314,동탄센트럴직영점,"경기 화성시 동탄지성로 108 1층 (반송동, 동탄삼성프라자)",강남영업담당,평택지점,P256928,동탄센트럴직영점,일반점,070-5017-5098
경기,평택시,중앙로 159 (비전동),313701,(주)브이아이피플러스,경기 평택시 중앙로 159 (비전동),강남영업담당,평택지점,P950702,브이아이피_비전동점,일반점,070-4062-4019
경기,평택시,평택2로 10 (평택동),313701,(주)브이아이피플러스,경기 평택시 평택2로 10 (평택동),강남영업담당,평택지점,P259475,VIP_명동점,일반점,070-7559-9027
경기,평택시,관광특구로 13 (서정동),300497,다인모바일주식회사,경기 평택시 관광특구로 13 (서정동),강남영업담당,평택지점,P040940,LG이동통신_송탄출장소점,일반점,031-662-3333
경기,평택시,중앙2로 1 (평택동),313705,(주)안성모바일통신,경기 평택시 중앙2로 1 (평택동),강남영업담당,평택지점,P792107,안성모바일_평택오거리점,일반점,031-651-6019
경기,화성시,"동탄솔빛로 58 1층 제101호 102호 (반송동, 동유프라자)",307986,㈜골드모바일,"경기 화성시 동탄솔빛로 58 1층 제101호 102호 (반송동, 동유프라자)",강남영업담당,평택지점,P228651,골드모바일_나루마을점,일반점,031-8003-6119
경기,수원시,장안구 경수대로 921 대학동물병원 1층 (송죽동),311418,(주)예진,경기 수원시 장안구 경수대로 921 대학동물병원 1층 (송죽동),강남영업담당,수원지점,P288557,(주)예진_북수원점,일반점,031-247-0987
경기,수원시,팔달구 덕영대로 907  1층 (매산로1가) .,370805,수원역직영점,경기 수원시 팔달구 덕영대로 907  1층 (매산로1가) .,강남영업담당,수원지점,P144466,수원역직영점,일반점,031-0243-8245
경기,수원시,영통구 봉영로 1590 (영통동),371715,영통역직영점,경기 수원시 영통구 봉영로 1590 (영통동),강남영업담당,수원지점,P228359,영통역직영점,일반점,070-5017-5074
경기,수원시,영통구 효원로 393 밀레니엄프라자 .,312394,(주)애플모바일,경기도 수원시 영통구 효원로 393 밀레니엄프라자 .,강남영업담당,수원지점,P255274,애플모바일_영통구청점,일반점,070-4898-0409
경기,수원시,"팔달구 효원로 269  1층 115호 (인계동, 에스팝타워) .",370896,수원시청직영점,"경기 수원시 팔달구 효원로 269  1층 115호 (인계동, 에스팝타워) .",강남영업담당,수원지점,P232839,인계점,일반점,070-5017-3706
경기,수원시,장안구 조원동 898-1번지 메가플러스2차 104호,313353,이오씨,경기 수원시 장안구 조원동 898-1번지 메가플러스2차 104호,강남영업담당,수원지점,P231912,이오씨_북수원점,일반점,070-4843-9682
경기,수원시,장안구 조원동 898-1번지 메가플러스 2차 113호,370138,북수원직영점,경기 수원시 장안구 조원동 898-1번지 메가플러스 2차 113호,강남영업담당,수원지점,P140283,북수원직영점,일반점,070-4624-8564
경기,오산시,성호대로 67 (오산동),311789,(주)스타클래스,경기 오산시 성호대로 67 (오산동),강남영업담당,평택지점,P940094,스타클래스_오산점,일반점,070-4388-8199
경기,오산시,원동로37번길 41 (원동),370427,오산로데오직영점,경기 오산시 원동로37번길 41 (원동),강남영업담당,평택지점,P252229,오산로데오직영점,일반점,070-5017-6212
경기,안산시,"단원구 선부광장1로 82 1층 (선부동, 서림빌딩)",307442,(주)엠씨,"경기 안산시 단원구 선부광장1로 82 1층 (선부동, 서림빌딩)",강남영업담당,안산지점,P026545,엠씨_선부동점,일반점,031-401-9019
경기,안산시,단원구 원곡동  847 하나상가 101호~102호 .,313228,하람컴퍼니,경기 안산시 단원구 원곡동  847 하나상가 101호~102호 .,강남영업담당,안산지점,P228706,하람컴퍼니_원곡점,일반점,070-4009-5945
경기,안산시,"단원구 고잔1길 17 1층 (고잔동, 대유빌딩)",311202,(주)안산모바일,"경기 안산시 단원구 고잔1길 17 1층 (고잔동, 대유빌딩)",강남영업담당,안산지점,P001747,(주)안산모바일_안산점,일반점,031-402-1019
경기,안산시,단원구 고잔1길 16 중앙마케이트 101호 (고잔동),313193,중앙컴퍼니,경기 안산시 단원구 고잔1길 16 중앙마케이트 101호 (고잔동),강남영업담당,안산지점,P038643,중앙컴퍼니,일반점,070-5017-9658
경기,평택시,평택로 58 (평택동),313701,(주)브이아이피플러스,경기 평택시 평택로 58 (평택동),강남영업담당,평택지점,P046099,VIP_평택역점,일반점,070-7565-4019
경기,평택시,평택2로20번길 20 (평택동),313701,(주)브이아이피플러스,경기 평택시 평택2로20번길 20 (평택동),강남영업담당,평택지점,P050579,VIP_로데오점,일반점,070-8690-4285
경기,평택시,평택로32번길 1  (평택동) .,371270,평택직영점,경기 평택시 평택로32번길 1  (평택동) .,강남영업담당,평택지점,P045004,평택직영점,일반점,070-4015-5832
경기,평택시,평택2로 37(평택동),372497,평택오거리직영점,경기 평택시 평택2로 37(평택동),강남영업담당,평택지점,P288108,평택오거리직영점,일반점,070-4032-8555
경기,수원시,"팔달구 중부대로 245 1층 (우만동, 용신빌딩)",313220,사이다모바일,"경기 수원시 팔달구 중부대로 245 1층 (우만동, 용신빌딩)",강남영업담당,수원지점,P046253,사이다모바일_우만점,일반점,070-8632-9574
경기,수원시,"장안구 정자3동 877-4번지 112,113호",312397,용기텔레콤,"경기 수원시 장안구 정자3동 877-4번지 112,113호",강남영업담당,수원지점,P045289,용기텔레콤_정자동점,일반점,070-4644-8778
경기,수원시,장안구 천천동 광장타워 103호,311687,(주)엠텔레콤,경기 수원시 장안구 천천동 광장타워 103호,강남영업담당,수원지점,P036548,(주)엠텔레콤_천천동점,일반점,031-8004-2300
경기,수원시,"장안구 만석로19번길 11-3 제110호 (천천동, 태영프라자제1층)",312394,(주)애플모바일,"경기 수원시 장안구 만석로19번길 11-3 제110호 (천천동, 태영프라자제1층)",강남영업담당,수원지점,P256635,애플모바일_천천동점,일반점,070-8202-8001
경기,화성시,"동탄대로시범길 257104 (청계동, 참조은프라자)",312512,더클래스,"경기 화성시 동탄대로시범길 257104 (청계동, 참조은프라자)",강남영업담당,평택지점,P288147,더클래스_동탄2신도시점,일반점,070-4300-0439
경기,화성시,"효행로 1060 101호 (병점동, 이타운4)",313622,라온컴퍼니,"경기 화성시 효행로 1060 101호 (병점동, 이타운4)",강남영업담당,평택지점,P170951,라온컴퍼니_병점진안점,일반점,031-238-8443
경기,화성시,효행로 1009 (진안동),313622,라온컴퍼니,경기 화성시 효행로 1009 (진안동),강남영업담당,평택지점,P273282,병점동_진안1점,일반점,010-5896-9800
경기,화성시,"동탄순환대로 693 108호 (영천동, 대성메디컬프라자)",372387,동탄2신도시직영점,"경기 화성시 동탄순환대로 693 108호 (영천동, 대성메디컬프라자)",강남영업담당,평택지점,P292544,동탄2신도시직영점,일반점,070-5025-1343
경기,오산시,"성호대로 89  1층 102호 (오산동, 오산세명프라자) .",312512,더클래스,"경기 오산시 성호대로 89  1층 102호 (오산동, 오산세명프라자) .",강남영업담당,평택지점,P046232,더클래스_롯데마트점,일반점,070-7570-0439
경기,안양시,"동안구 동안로 128 (호계동, 신포빌딩)",370079,범계1번출구직영점,"경기 안양시 동안구 동안로 128 (호계동, 신포빌딩)",강남영업담당,수원지점,P953620,범계역1번직영점,일반점,070-7563-5010
경기,화성시,향남읍 행정리 486-4번지 110호 111호,312180,(주)프렌드컴퍼니,경기 화성시 향남읍 행정리 486-4번지 110호 111호,강남영업담당,평택지점,P239501,프렌드컴퍼니_향남점,일반점,070-4046-2093
경기,수원시,권선구 덕영대로1201번길 36  경기도,306804,(주)유진텔레콤,경기도 수원시 권선구 덕영대로1201번길 36  경기도 수원시 권선구 덕영대로1201번길 36 웰스턴프라자 106호 LG U+ (권선동),강남영업담당,수원지점,P250215,유진텔레콤_권선동점,일반점,
경기,수원시,"장안구 경수대로 971 (송죽동, 봉주빌딩)",311418,(주)예진,"경기 수원시 장안구 경수대로 971 (송죽동, 봉주빌딩)",강남영업담당,수원지점,P244007,예진_송죽동점,일반점,070-4065-7010
경기,수원시,팔달구 팔달로 115 1층 엘지텔레콤 (화서동),311727,제이에스모바일,경기 수원시 팔달구 팔달로 115 1층 엘지텔레콤 (화서동),강남영업담당,수원지점,P036336,화서점,일반점,070-7573-2945
경기,평택시,송탄로 406 (지산동),312806,노블레스,경기 평택시 송탄로 406 (지산동),강남영업담당,평택지점,P278437,노블레스_송탄터미널점,일반점,070-8615-9924
경기,평택시,탄현로 322 (지산동),306884,(주)파인컴퍼니,경기 평택시 탄현로 322 (지산동),강남영업담당,평택지점,P273596,(주)파인컴퍼니_송탄점,일반점,010-2263-3223
경기,수원시,팔달구 덕영대로 915-1 (매산로1가),307965,(주)오즈텔레콤,경기 수원시 팔달구 덕영대로 915-1 (매산로1가),강남영업담당,수원지점,P034805,오즈텔레콤_수원역로터리점,일반점,010-5577-7050
경기,안산시,단원구 광덕서로 86  (고잔동),312663,Together,경기 안산시 단원구 광덕서로 86  (고잔동),강남영업담당,안산지점,P288288,Together_법원사거리점,일반점,031-405-7142
경기,평택시,지산로 59 (지산동),306884,(주)파인컴퍼니,경기 평택시 지산로 59 (지산동),강남영업담당,평택지점,P281398,(주)파인컴퍼니_지산점,일반점,010-2212-2899
경기,화성시,향남읍 행정중앙2로 33 111 112호 (성지프라자),312180,(주)프렌드컴퍼니,경기 화성시 향남읍 행정중앙2로 33 111 112호 (성지프라자),강남영업담당,평택지점,P281109,향남읍_행정중앙점,일반점,070-4036-2093
